1,0.0,0.0,0.16480126903694786,0.16480126903694786,0.024705990247856482
2,1.0,1.0,0.1931656633122188,0.35796693234916666,0.09463923437962009
3,1.0,1.0,0.18075463409899986,0.5387215664481665,0.10318003337039028
4,1.0,1.0,0.2016420283594813,0.7403635948076478,0.09743931770051922
5,1.0,1.0,0.18959490504769722,0.929958499855345,0.09696864172158035
6,1.0,1.0,0.17842019236441187,1.1083786922197567,0.10595567924733257
7,1.0,1.0,0.16966902877695328,1.27804772099671,0.10511461144200455
8,1.0,1.0,0.1817090868987485,1.4597568078954586,0.10741264415743013
9,1.0,1.0,0.1796736207734723,1.639430428668931,0.10454048802856976
10,0.9982358095200295,1.0,0.16964122480318777,1.8090716534721187,0.1066420094819769
11,0.9801828309349538,0.99,0.16838482480097153,1.9774564782730903,0.10859777837016081
12,0.9635424653408122,0.98,0.17988042410469202,2.157336902377782,0.1036866013852254
13,0.9481412972017286,0.92,0.18029393128537585,2.337630833663158,0.09870849069117783
14,0.933830767117054,0.95,0.18248572047867362,2.5201165541418318,0.10141599217077607
15,0.9204843298581006,0.93,0.15078283726013614,2.670899391401968,0.1114875742745474
16,0.907994195385511,0.97,0.17948825408120286,2.850387645483171,0.1027922578860091
17,0.8962682968853892,0.85,0.17019879163434243,3.0205864371175135,0.10667167892241085
18,0.8852276737252979,0.92,0.16198674067656563,3.182573177794079,0.11107205526059803
19,0.8748042845331002,0.89,0.16642076507448741,3.3489939428685664,0.10521448030573952
20,0.8649392056742718,0.85,0.15549797191024464,3.504491914778811,0.11112063787884363
21,0.8555811552793534,0.86,0.1623424096894728,3.666834324468284,0.10910066564932153
22,0.8466852848942615,0.91,0.18419122339747682,3.8510255478657607,0.09796268825860938
23,0.8382121883813973,0.83,0.16543317506054797,4.016458722926308,0.10410110473083271
24,0.8301270862944652,0.81,0.14829571283439455,4.1647544357607025,0.10719672503784576
25,0.8223991518644116,0.82,0.16024068603634448,4.324995121797047,0.10610029130432085
26,0.8150009514499787,0.87,0.15283474035973468,4.477829862156781,0.11155927488507085
27,0.8079079777895695,0.82,0.15943013016102414,4.637259992317805,0.10812812122751655
28,0.801098258781317,0.8,0.15446675811166208,4.791726750429467,0.10586364112776234
29,0.7945520279996126,0.79,0.16170060683244017,4.953427357261907,0.1070068548128628
30,0.7882514459057229,0.79,0.1532352329509861,5.106662590212893,0.11246770976389847
31,0.7821803628797744,0.79,0.14473753506724354,5.251400125280137,0.11456557453978887
32,0.7763241169156424,0.79,0.17143651347408465,5.422836638754223,0.10114024863305004
33,0.7706693601782176,0.77,0.15592240165378077,5.578759040408004,0.11329380508706455
34,0.7652039097017519,0.75,0.13337734530943732,5.712136385717441,0.1164269363709006
35,0.7599166183690368,0.69,0.14625893281599214,5.858395318533433,0.10725070264590782
36,0.7547972630009663,0.84,0.17210840737251945,6.030503725905953,0.10566802489077999
37,0.7498364469410284,0.77,0.14588809798213417,6.176391823888086,0.11856105363735621
38,0.745025514967743,0.75,0.12920818229183645,6.3056000061799224,0.11121586549671171
39,0.7403564787320461,0.74,0.14970492515280917,6.455304931332732,0.11272476177617546
40,0.7358219512133025,0.75,0.16425716508740323,6.619562096420136,0.11235555598041566
41,0.7314150889304941,0.74,0.13431852620449797,6.753880622624634,0.11961737386988475
42,0.7271295408447532,0.68,0.12768815725998228,6.881568779884616,0.11328544561288295
43,0.7229594030541742,0.63,0.12099580162355539,7.002564581508172,0.11408570049325568
44,0.7188991785183446,0.76,0.15444784072766585,7.157012422235837,0.1145611228886706
45,0.7149437411635987,0.73,0.12532824039711216,7.28234066263295,0.11214972552195354
46,0.7110883038147823,0.73,0.14017362722212387,7.422514289855074,0.1132199632590973
47,0.7073283894787553,0.71,0.13081781834753672,7.553332108202611,0.11280525509157699
48,0.7036598055716331,0.71,0.14842106523185794,7.701753173434467,0.1078704406118464
49,0.7000786207381161,0.71,0.12625534632360297,7.82800851975807,0.1163291243959463
50,0.6965811439589323,0.71,0.134865284426686,7.962873804184756,0.11271350474337917
51,0.69316390568291,0.66,0.13665411964902147,8.099527923833778,0.11035305417134748
