1,0.0,0.0,0.19726417851456726,0.1766200783910716
2,1.0,1.0,0.2517557389364762,0.17458714643365442
3,1.0,1.0,0.24979865687085315,0.1773068222479184
4,1.0,1.0,0.2802319010028469,0.17047519114753346
5,1.0,1.0,0.23117666283095764,0.17686988583056207
6,1.0,1.0,0.23515041290800934,0.1751116001374878
7,1.0,1.0,0.23919839781497354,0.1780803673496842
8,1.0,1.0,0.23130331004570562,0.18348825945626704
9,1.0,1.0,0.27995330640731075,0.1635699788109837
10,1.0,1.0,0.2620264202160812,0.16752587589753612
11,1.0,1.0,0.25410783923345925,0.17708082091116545
12,1.0,1.0,0.24584794338907107,0.17622838521507658
13,1.0,1.0,0.23988126485076072,0.17474217998900252
14,0.9923432668433088,0.99,0.2749186390931884,0.1679625472299763
15,0.9781605609220237,0.98,0.25630920766870013,0.17393834755676918
16,0.9648878124944832,0.94,0.26708653696933726,0.16648399160710312
17,0.9524271859719633,0.95,0.26022418712424955,0.17314977621903968
18,0.9406947731617762,0.94,0.2712248291736388,0.16356607454178906
19,0.9296182693167621,0.93,0.255765097060963,0.1664940651046625
20,0.9191350587317658,0.96,0.23312126251952198,0.17878341003860415
21,0.909190646288763,0.9,0.2817508678571434,0.16460967729884676
22,0.8997373733937073,0.92,0.23039063295701806,0.17666673256476395
23,0.8907333647768009,0.89,0.23438211965000924,0.17145440304266435
24,0.8821416617614063,0.79,0.22714284689571998,0.1723554396512944
25,0.8739295060172283,0.89,0.2607649716519535,0.17359198028969902
26,0.8660677449503011,0.9,0.28580446008842847,0.15676910439483052
27,0.8585303357090805,0.86,0.2815269492172134,0.15540154190024763
28,0.8512939294512354,0.87,0.2502779128363662,0.1716726095525717
29,0.8443375212152103,0.85,0.251174870543069,0.1782843533485444
30,0.8376421536622999,0.77,0.24481762714551358,0.17644079649036468
31,0.8311906652605566,0.88,0.2596136211387481,0.1725792383387612
32,0.8249674753035307,0.79,0.23802387589094257,0.17888893546678913
33,0.818958399599863,0.8,0.1913280921330117,0.17854224261888693
34,0.8131504918166035,0.86,0.24424648880925542,0.18248468707542087
35,0.8075319063741289,0.84,0.2546628015696483,0.17008951794918276
36,0.8020917795235578,0.86,0.2700765808498035,0.16634828268748075
37,0.7968201258273261,0.78,0.2479794412914074,0.17099840742909528
38,0.7917077477401597,0.78,0.21979599568299676,0.17570803371490992
39,0.7867461563744724,0.75,0.27944848863326094,0.16186991701297931
40,0.7819275018494851,0.8,0.23463107307679304,0.18461360825376086
41,0.7772445118814512,0.8,0.24584409590813397,0.18154919007244627
42,0.7726904374844945,0.75,0.23415113098175347,0.17218995235651058
43,0.7682590048266634,0.81,0.23087262356892382,0.17627370320099758
44,0.7639443724308587,0.75,0.265555911899044,0.17543957626510298
45,0.7597410930309728,0.73,0.251766158339131,0.1746472756703665
46,0.7556440794943065,0.81,0.24879183384064965,0.17476869440283352
47,0.7516485743057347,0.71,0.27604325938811386,0.1668323528378729
